ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Cuomo,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Haley,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
Brown,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bloomberg,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Buttigieg,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,20
Clinton,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
Steyer,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
West,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Hawkins,12/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,12/16/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,5561
Warren,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,902
Booker,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/16/2020 12:00:00 AM,$0.95,$0.96,$0.93,$0.94,31856
Sanders,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1050
Pence,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,870
Trump,12/16/2020 12:00:00 AM,$0.05,$0.07,$0.04,$0.05,37092
Gillibrand,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Haley,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Brown,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,910
Yang,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,300
Buttigieg,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,895
Gabbard,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,867
Steyer,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Hawkins,12/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Harris,12/17/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,1704
Warren,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Biden,12/17/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.93,15739
Sanders,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1228
Pence,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,15
Trump,12/17/2020 12:00:00 AM,$0.05,$0.08,$0.05,$0.07,24360
Gillibrand,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,876
Steyer,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/18/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,140
Warren,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/18/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.94,3715
Sanders,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/18/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.06,4063
Gillibrand,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Steyer,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
